DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
1,Monday,10AM,6PM,15MFF-0125,773 MARKET ST,Pushcart located on Market St. 7 linear feet West of the Fire Hydrant. Must maintain 8 linear feet clearance from Street Artist Booth M22. Reference Street Artist Map #14 (http://www.sfartscommission.org/street_artists_program/maps/index.html) ,"Kettle Corn, Funnel Cakes, Lemonade, Beverages, Flan",650830,,10:00,18:00,8746103,11/15/2011 01:48:04 PM,11/15/2011 01:50:08 PM,3706,096,N,Kettle Corn Star,6011164.82111,2114324.40143,37.7861609344287,-122.405127311306,
1,Monday,10AM,8PM,15MFF-0120,455 MARKET ST,Pushcart located on the South side of Market St. 125 west of Fremont St. (between bike rack and MUNI support pole),"Gyros, Kebabs, soft drinks, and water",646164,,10:00,20:00,8741101,09/29/2011 03:29:01 PM,09/29/2011 03:29:25 PM,3709,012,N,"Halal Cart, LLC",6013071.49353,2116142.24317,37.7912587083087,-122.398658299327,
1,Monday,9AM,10AM,14MFF-0034,5600 03RD ST,Set-up @ 1725 Armstrong Ave: 9:30am-9:45am,"Cold Truck: Cheeseburgers, Burgers, Chicken Bake, Chili Dogs, Hot Dogs, Corn Dogs, Cup of Noodles, Egg Muffins, Tamales, Hot Sandwiches Quesadillas, Gatorade, Juice, Soda, Mikl, Coffee, Hot Cocoa, Hot Tea, Flan, Fruits, Fruit Salad, Yogurt, Candy, Chips,  Donuts, Cookies, Granola, Muffins & Various Drinks & Pre-Packaged Snacks.",526125,,09:00,10:00,223201,04/22/2011 10:24:09 AM,04/22/2011 10:24:21 AM,5421,003,Y,Bach Catering,6014048.27398,2092721.66906,37.7270052686849,-122.393638715681,
1,Monday,5AM,6AM,15MFF-0061,Assessors Block 3720/Lot001,Set-up @ 192 Fremont St: 5am-6am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",631438,,05:00,06:00,5862000,05/10/2011 04:52:53 PM,05/10/2011 04:53:07 PM,3720,001,Y,Liang Bai Ping,6013655.829,2115559.572,37.789691367587,-122.396595637084,
1,Monday,1PM,2PM,15MFF-0116,Assessors Block 4347a/Lot004,Set-up at 50 Napoleon St: 12:08pm-12:10pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639704,,13:00,14:00,9503000,08/24/2011 11:06:39 AM,08/24/2011 11:06:59 AM,4347a,004,Y,May Catering,6013931.07958,2100313.06289,37.7478431533724,-122.394575214957,
1,Monday,10AM,11AM,14MFF-0109,544 02ND ST,"Set-up at 550 2nd St: 7:00am-7:05am, 10:00am-10:05am, 11:55am-12:00pm","COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",559774,,10:00,11:00,144000,08/31/2011 03:16:08 PM,08/31/2011 03:16:46 PM,3775,005,Y,Mang Hang Catering,6014652.28096,2112911.53937,37.7824758824599,-122.392962638578,
1,Monday,8AM,9AM,13MFF-0102,Assessors Block 8732/Lot001,"Set-up at 555 Mission Bay Blvd So.: 10:00am-10:10am, 12:00pm-12:30pm","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437225,,08:00,09:00,15019101,06/08/2011 01:17:55 PM,06/08/2011 01:18:21 PM,8732,001,Y,Natan's Catering,6015193.322,2108612.958,37.7707029760975,-122.390790355566,
1,Monday,11AM,2PM,13MFF-0102,Assessors Block 8732/Lot001,"Set-up at 555 Mission Bay Blvd So.: 10:00am-10:10am, 12:00pm-12:30pm","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437225,,11:00,14:00,15019101,06/08/2011 01:17:55 PM,06/08/2011 01:18:21 PM,8732,001,Y,Natan's Catering,6015193.322,2108612.958,37.7707029760975,-122.390790355566,
1,Monday,1PM,2PM,13MFF-0102,Assessors Block 8732/Lot001,"Set-up at 555 Mission Bay Blvd So.: 10:00am-10:10am, 12:00pm-12:30pm","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437225,,13:00,14:00,15019101,06/08/2011 01:17:55 PM,06/08/2011 01:18:21 PM,8732,001,Y,Natan's Catering,6015193.322,2108612.958,37.7707029760975,-122.390790355566,
1,Monday,3PM,4PM,13MFF-0102,Assessors Block 8732/Lot001,"Set-up at 555 Mission Bay Blvd So.: 10:00am-10:10am, 12:00pm-12:30pm","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437225,,15:00,16:00,15019101,06/08/2011 01:17:55 PM,06/08/2011 01:18:21 PM,8732,001,Y,Natan's Catering,6015193.322,2108612.958,37.7707029760975,-122.390790355566,
1,Monday,11AM,2PM,15MFF-0119,Assessors Block 8732/Lot001,"Set-up at 555 Mission Bay Blvd So.: 10:00am-10:10am, 12:00pm-12:30pm","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645813,,11:00,14:00,15019101,06/08/2011 01:17:55 PM,06/08/2011 01:18:21 PM,8732,001,Y,Natan's Catering,6015193.322,2108612.958,37.7707029760975,-122.390790355566,
1,Monday,3PM,4PM,15MFF-0119,Assessors Block 8732/Lot001,"Set-up at 555 Mission Bay Blvd So.: 10:00am-10:10am, 12:00pm-12:30pm","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645813,,15:00,16:00,15019101,06/08/2011 01:17:55 PM,06/08/2011 01:18:21 PM,8732,001,Y,Natan's Catering,6015193.322,2108612.958,37.7707029760975,-122.390790355566,
1,Monday,9AM,10AM,15MFF-0117,640 TEXAS ST,Set-up at 660 Texas St: 9:20am-9:30am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641311,,09:00,10:00,12544000,10/24/2011 04:12:24 PM,10/24/2011 04:12:41 PM,4101,065,Y,Anas Goodies Catering,6013822.98883,2104125.07306,37.7583041058491,-122.395215975869,
1,Monday,10AM,11AM,15MFF-0116,720 YORK ST,Set-up at 750 York St: 10:25am-10:30am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639694,,10:00,11:00,13768000,07/01/2011 10:53:54 AM,07/01/2011 10:54:10 AM,4080,018,Y,May Catering,6009832.3548,2104915.2843,37.7602511077651,-122.409073157312,
1,Monday,1PM,2PM,15MFF-0116,Assessors Block 8727/Lot005,Set-up at 800 16th St: 9:55am-9:57am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639687,,13:00,14:00,699001,07/01/2011 09:46:55 AM,07/01/2011 09:47:30 AM,8727,005,Y,May Catering,6014460.137,2106764.375,37.7655864681473,-122.393197101166,
1,Monday,9AM,11AM,15MFF-0109,45 SPEAR ST,"Set-up at 9 Spear St; 7:00am-7:30am, 12:00pm-1:00pm. Set-up at 25 Spear St; 9:30am-10:15am","Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",635746,,09:00,11:00,12044000,09/21/2011 04:37:02 PM,09/21/2011 04:37:50 PM,3713,006,Y,M M Catering,6014187.61585,2116842.28091,37.7932429688316,-122.394845565197,
1,Monday,12PM,1PM,15MFF-0109,45 SPEAR ST,"Set-up at 9 Spear St; 7:00am-7:30am, 12:00pm-1:00pm. Set-up at 25 Spear St; 9:30am-10:15am","Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",635746,,12:00,13:00,12044000,09/21/2011 04:37:02 PM,09/21/2011 04:37:50 PM,3713,006,Y,M M Catering,6014187.61585,2116842.28091,37.7932429688316,-122.394845565197,
1,Monday,7AM,9AM,15MFF-0109,98 MISSION ST,Set-up at 99 Spear St; 7:35am-8:40pm,"Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",635744,,07:00,09:00,9083000,09/21/2011 02:36:14 PM,09/21/2011 02:37:06 PM,3713,007,Y,M M Catering,6014403.41679,2116602.63127,37.7925969434076,-122.394082089231,
1,Monday,2PM,3PM,15MFF-0057,370 DRUMM ST,Set-up on the North side of Washington St in the yellow zone,"Chicken Tiki Masala Burritos, Paneer Tiki Masala Burritos, Samosas, Mango Lassi",630169,,14:00,15:00,24571000,03/07/2011 10:32:07 AM,03/07/2011 10:33:13 AM,0201,012,N,Curry Up Now,6013588.43798,2118217.06525,37.796984468437,-122.397015212071,
1,Monday,3PM,4PM,13MFF-0102,Assessors Block 4315/Lot03008,Setup at 1010 Cesar Chavez St. 8:10am-8:20am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437208,,15:00,16:00,2468000,06/07/2011 12:03:52 PM,06/07/2011 12:04:20 PM,4315,03008,Y,Natan's Catering,6015835.88923,2101145.53595,37.75023466372,-122.388046499994,
1,Monday,11AM,2PM,15MFF-0119,Assessors Block 4315/Lot03008,Setup at 1010 Cesar Chavez St. 8:10am-8:20am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645796,,11:00,14:00,2468000,06/07/2011 12:03:52 PM,06/07/2011 12:04:20 PM,4315,03008,Y,Natan's Catering,6015835.88923,2101145.53595,37.75023466372,-122.388046499994,
1,Monday,3PM,4PM,15MFF-0119,Assessors Block 4315/Lot03008,Setup at 1010 Cesar Chavez St. 8:10am-8:20am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645796,,15:00,16:00,2468000,06/07/2011 12:03:52 PM,06/07/2011 12:04:20 PM,4315,03008,Y,Natan's Catering,6015835.88923,2101145.53595,37.75023466372,-122.388046499994,
1,Monday,6AM,7AM,13MFF-0102,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437201,,06:00,07:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
1,Monday,9AM,10AM,13MFF-0102,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437201,,09:00,10:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
1,Monday,10AM,11AM,13MFF-0102,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437201,,10:00,11:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
1,Monday,11AM,12PM,13MFF-0102,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437201,,11:00,12:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
1,Monday,7PM,8PM,13MFF-0102,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437201,,19:00,20:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
1,Monday,9AM,10AM,15MFF-0119,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645789,,09:00,10:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
1,Monday,10AM,11AM,15MFF-0119,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645789,,10:00,11:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
1,Monday,12PM,1PM,15MFF-0119,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645789,,12:00,13:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
1,Monday,10AM,11AM,13MFF-0102,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437206,,10:00,11:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
1,Monday,9AM,10AM,15MFF-0119,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645794,,09:00,10:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
1,Monday,10AM,11AM,15MFF-0119,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645794,,10:00,11:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
1,Monday,11AM,2PM,13MFF-0102,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437212,,11:00,14:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
1,Monday,3PM,4PM,13MFF-0102,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437212,,15:00,16:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
1,Monday,8AM,9AM,15MFF-0119,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645800,,08:00,09:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
1,Monday,9AM,12PM,15MFF-0119,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645800,,09:00,12:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
2,Tuesday,3PM,4PM,13MFF-0102,Assessors Block 4227/Lot012,"Setup at 1358 Indiana St. 9:50am-10:00am(Sat), 12:50pm-1:00pm(Sat), 9:50am-12:00pm(M-F), 12:50pm-1:00pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437201,,15:00,16:00,0,06/07/2011 11:03:10 AM,06/07/2011 11:04:23 AM,4227,012,Y,Natan's Catering,6014953.292,2102226.967,37.7531551067155,-122.391174184456,
2,Tuesday,11AM,2PM,13MFF-0102,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437206,,11:00,14:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
2,Tuesday,3PM,4PM,13MFF-0102,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437206,,15:00,16:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
2,Tuesday,8AM,9AM,15MFF-0119,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645794,,08:00,09:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
2,Tuesday,11AM,2PM,15MFF-0119,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645794,,11:00,14:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
2,Tuesday,1PM,2PM,15MFF-0119,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645794,,13:00,14:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
2,Tuesday,3PM,4PM,15MFF-0119,Assessors Block 5216/Lot030,Setup at 1550 Davidson Ave. 11:45am-11:55am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645794,,15:00,16:00,0,06/07/2011 11:55:25 AM,06/07/2011 11:55:47 AM,5216,030,Y,Natan's Catering,6015212.23,2099399.714,37.7454064294164,-122.390081224847,
2,Tuesday,6AM,7AM,13MFF-0102,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437212,,06:00,07:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
2,Tuesday,9AM,10AM,13MFF-0102,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437212,,09:00,10:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
2,Tuesday,9AM,10AM,15MFF-0119,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645800,,09:00,10:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
2,Tuesday,10AM,11AM,15MFF-0119,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645800,,10:00,11:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
2,Tuesday,11AM,12PM,15MFF-0119,Assessors Block 4296/Lot010,Setup at 1560 Illinois St. 10:40am-10:50am,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645800,,11:00,12:00,7174000,06/07/2011 12:22:12 PM,06/07/2011 12:22:46 PM,4296,010,Y,Natan's Catering,6016154.266,2101929.534,37.7524049924783,-122.387000196298,
2,Tuesday,6AM,7AM,13MFF-0102,Assessors Block 5369/Lot003,"Setup at 215 Industrial St. 10:15am-10:20am(Sat), 12:30pm-12:50pm(Sat), 12:30pm-12:50pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437203,,06:00,07:00,0,06/07/2011 11:09:20 AM,06/07/2011 11:10:21 AM,5369,003,Y,Natan's Catering,6011013.658,2096830.358,37.7381177715919,-122.404418467212,
2,Tuesday,9AM,10AM,13MFF-0102,Assessors Block 5369/Lot003,"Setup at 215 Industrial St. 10:15am-10:20am(Sat), 12:30pm-12:50pm(Sat), 12:30pm-12:50pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437203,,09:00,10:00,0,06/07/2011 11:09:20 AM,06/07/2011 11:10:21 AM,5369,003,Y,Natan's Catering,6011013.658,2096830.358,37.7381177715919,-122.404418467212,
2,Tuesday,10AM,11AM,13MFF-0102,Assessors Block 5369/Lot003,"Setup at 215 Industrial St. 10:15am-10:20am(Sat), 12:30pm-12:50pm(Sat), 12:30pm-12:50pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437203,,10:00,11:00,0,06/07/2011 11:09:20 AM,06/07/2011 11:10:21 AM,5369,003,Y,Natan's Catering,6011013.658,2096830.358,37.7381177715919,-122.404418467212,
2,Tuesday,10AM,11AM,15MFF-0119,Assessors Block 5369/Lot003,"Setup at 215 Industrial St. 10:15am-10:20am(Sat), 12:30pm-12:50pm(Sat), 12:30pm-12:50pm(M-F)","Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645791,,10:00,11:00,0,06/07/2011 11:09:20 AM,06/07/2011 11:10:21 AM,5369,003,Y,Natan's Catering,6011013.658,2096830.358,37.7381177715919,-122.404418467212,
2,Tuesday,6AM,7AM,13MFF-0102,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437217,,06:00,07:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,8AM,9AM,13MFF-0102,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437217,,08:00,09:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,11AM,12PM,13MFF-0102,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437217,,11:00,12:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,12PM,1PM,13MFF-0102,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437217,,12:00,13:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,1PM,2PM,13MFF-0102,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437217,,13:00,14:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,7PM,8PM,13MFF-0102,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437217,,19:00,20:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,6AM,7AM,15MFF-0119,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645805,,06:00,07:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,10AM,11AM,15MFF-0119,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645805,,10:00,11:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,11AM,12PM,15MFF-0119,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645805,,11:00,12:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,12PM,1PM,15MFF-0119,Assessors Block 4281a/Lot012A,Setup at 2200 26th St. 1:15pm-1:20pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645805,,12:00,13:00,1507000,06/07/2011 12:40:07 PM,06/07/2011 12:40:27 PM,4281a,012A,Y,Natan's Catering,6011939.286,2101416.045,37.7507607694601,-122.401540291357,
2,Tuesday,10AM,11AM,13MFF-0102,Assessors Block 4172/Lot010,Setup at 2564 3rd St. 1:00pm-1:10pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",437196,,10:00,11:00,0,06/07/2011 10:25:36 AM,06/07/2011 10:26:04 AM,4172,010,Y,Natan's Catering,6015746.892,2103656.591,37.7571245603861,-122.388529515257,
2,Tuesday,9AM,10AM,15MFF-0119,Assessors Block 4172/Lot010,Setup at 2564 3rd St. 1:00pm-1:10pm,"Burgers, melts, hot dogs, burritos,sandwiches, fries, onion rings, drinks",645784,,09:00,10:00,0,06/07/2011 10:25:36 AM,06/07/2011 10:26:04 AM,4172,010,Y,Natan's Catering,6015746.892,2103656.591,37.7571245603861,-122.388529515257,
